id,status,order_id,product,quantity,status
O_4633,pending,1353,Product_20,5,pending
O_4634,delivered,8895,Product_2,3,delivered
O_4635,pending,6991,Product_16,2,pending
O_4636,pending,6309,Product_1,6,pending
O_4637,delivered,8453,Product_16,8,delivered
O_4638,delivered,6774,Product_8,10,delivered
O_4639,shipped,8909,Product_1,9,shipped
O_4640,shipped,4241,Product_5,7,shipped
O_4641,shipped,4627,Product_7,10,shipped
O_4642,delivered,1774,Product_8,6,delivered
O_4643,shipped,2286,Product_16,5,shipped
O_4644,delivered,5337,Product_17,3,delivered
O_4645,pending,8963,Product_6,7,pending
O_4646,delivered,5241,Product_18,3,delivered
O_4647,pending,2718,Product_20,8,pending
O_4648,pending,9709,Product_9,3,pending
O_4649,pending,6851,Product_17,6,pending
O_4650,pending,5846,Product_17,2,pending
O_4651,pending,2964,Product_18,1,pending
O_4652,delivered,9125,Product_10,8,delivered
O_4653,delivered,5181,Product_3,8,delivered
O_4654,delivered,5517,Product_2,2,delivered
O_4655,pending,4143,Product_18,1,pending
O_4656,shipped,4184,Product_7,7,shipped
O_4657,pending,7415,Product_18,4,pending
O_4658,shipped,6081,Product_14,10,shipped
O_4659,delivered,5890,Product_18,7,delivered
O_4660,shipped,8631,Product_14,7,shipped
O_4661,delivered,7428,Product_18,4,delivered
O_4662,shipped,1054,Product_15,10,shipped
O_4663,pending,8804,Product_2,2,pending
O_4664,pending,7430,Product_6,1,pending
O_4665,shipped,5347,Product_19,1,shipped
O_4666,pending,2127,Product_9,5,pending
O_4667,delivered,3965,Product_10,2,delivered
O_4668,delivered,3064,Product_14,5,delivered
O_4669,delivered,7248,Product_3,4,delivered
O_4670,pending,1540,Product_19,6,pending
O_4671,delivered,7113,Product_12,2,delivered
O_4672,delivered,4735,Product_19,6,delivered
O_4673,pending,6100,Product_17,9,pending
O_4674,pending,6482,Product_7,9,pending
O_4675,shipped,5688,Product_17,1,shipped
O_4676,pending,8821,Product_18,2,pending
O_4677,delivered,3646,Product_7,6,delivered
O_4678,delivered,4420,Product_4,3,delivered
O_4679,pending,5538,Product_13,9,pending
O_4680,shipped,1061,Product_12,5,shipped
O_4681,delivered,6561,Product_12,1,delivered
O_4682,pending,7540,Product_5,6,pending
O_4683,pending,1726,Product_15,1,pending
O_4684,pending,4626,Product_20,3,pending
O_4685,pending,8544,Product_7,7,pending
O_4686,delivered,5583,Product_17,5,delivered
O_4687,shipped,8124,Product_4,8,shipped
O_4688,delivered,2442,Product_9,1,delivered
O_4689,pending,4291,Product_2,6,pending
O_4690,pending,2339,Product_20,6,pending
O_4691,pending,3073,Product_1,1,pending
O_4692,shipped,5732,Product_18,8,shipped
O_4693,delivered,7175,Product_10,1,delivered
O_4694,delivered,3948,Product_2,3,delivered
O_4695,pending,6668,Product_2,1,pending
O_4696,shipped,5863,Product_11,7,shipped
O_4697,delivered,6915,Product_1,8,delivered
O_4698,pending,1374,Product_5,6,pending
O_4699,delivered,8102,Product_16,2,delivered
O_4700,pending,2868,Product_11,3,pending
O_4701,shipped,8275,Product_2,5,shipped
O_4702,shipped,8311,Product_10,4,shipped
O_4703,shipped,4305,Product_12,10,shipped
O_4704,delivered,4856,Product_12,4,delivered
O_4705,delivered,3531,Product_8,2,delivered
O_4706,shipped,1709,Product_11,2,shipped
O_4707,delivered,9550,Product_4,7,delivered
O_4708,pending,4648,Product_16,7,pending
O_4709,delivered,8969,Product_12,5,delivered
O_4710,shipped,7978,Product_9,2,shipped
O_4711,pending,7411,Product_1,10,pending
O_4712,shipped,9976,Product_19,10,shipped
O_4713,shipped,5924,Product_14,2,shipped
O_4714,shipped,7532,Product_8,7,shipped
O_4715,delivered,4689,Product_2,5,delivered
O_4716,shipped,8211,Product_19,9,shipped
O_4717,shipped,2523,Product_15,8,shipped
O_4718,delivered,1001,Product_4,4,delivered
O_4719,pending,5754,Product_14,6,pending
O_4720,delivered,6402,Product_6,2,delivered
O_4721,pending,7009,Product_9,7,pending
O_4722,shipped,8813,Product_6,6,shipped
O_4723,shipped,4821,Product_6,3,shipped
O_4724,shipped,1036,Product_18,9,shipped
O_4725,delivered,9692,Product_17,8,delivered
O_4726,shipped,7536,Product_18,10,shipped
O_4727,shipped,3115,Product_2,3,shipped
O_4728,shipped,2194,Product_1,6,shipped
O_4729,shipped,1235,Product_8,5,shipped
O_4730,delivered,9761,Product_10,2,delivered
O_4731,shipped,5584,Product_20,8,shipped
O_4732,pending,9015,Product_2,10,pending
O_4733,delivered,5282,Product_2,10,delivered
O_4734,pending,9367,Product_13,3,pending
O_4735,pending,7677,Product_19,5,pending
O_4736,delivered,3814,Product_5,3,delivered
O_4737,shipped,1326,Product_6,7,shipped
O_4738,pending,1816,Product_10,10,pending
O_4739,delivered,7598,Product_6,6,delivered
O_4740,shipped,4619,Product_1,4,shipped
O_4741,delivered,3375,Product_16,5,delivered
O_4742,pending,6161,Product_11,9,pending
O_4743,pending,6259,Product_12,5,pending
O_4744,pending,2702,Product_2,2,pending
O_4745,pending,9694,Product_15,5,pending
O_4746,pending,5946,Product_2,5,pending
O_4747,shipped,2092,Product_11,10,shipped
O_4748,shipped,2340,Product_19,2,shipped
O_4749,delivered,8600,Product_12,2,delivered
O_4750,shipped,3327,Product_19,6,shipped
O_4751,pending,4948,Product_20,5,pending
O_4752,delivered,6336,Product_4,4,delivered
O_4753,shipped,8058,Product_18,6,shipped
O_4754,delivered,5936,Product_14,4,delivered
O_4755,pending,4581,Product_13,9,pending
O_4756,delivered,4208,Product_18,2,delivered
O_4757,shipped,2010,Product_19,4,shipped
O_4758,delivered,5194,Product_14,7,delivered
O_4759,pending,4766,Product_20,10,pending
O_4760,shipped,7660,Product_2,10,shipped
O_4761,shipped,8574,Product_15,2,shipped
O_4762,pending,4903,Product_11,4,pending
O_4763,pending,4239,Product_3,5,pending
O_4764,delivered,1471,Product_10,1,delivered
O_4765,delivered,4241,Product_18,7,delivered
O_4766,shipped,9009,Product_12,10,shipped
O_4767,delivered,1066,Product_16,10,delivered
O_4768,delivered,2315,Product_8,9,delivered
O_4769,delivered,8909,Product_3,4,delivered
O_4770,shipped,7230,Product_6,9,shipped
O_4771,pending,5757,Product_6,2,pending
O_4772,delivered,2244,Product_20,1,delivered
O_4773,pending,5130,Product_13,4,pending
O_4774,pending,1143,Product_19,3,pending
O_4775,shipped,4027,Product_7,3,shipped
O_4776,delivered,9796,Product_18,5,delivered
O_4777,shipped,5904,Product_15,2,shipped
O_4778,delivered,6712,Product_1,6,delivered
O_4779,delivered,3800,Product_16,7,delivered
O_4780,pending,7712,Product_9,1,pending
O_4781,shipped,8468,Product_19,3,shipped
O_4782,pending,8834,Product_18,10,pending
O_4783,shipped,2977,Product_11,3,shipped
O_4784,shipped,8943,Product_6,8,shipped
O_4785,shipped,9507,Product_14,2,shipped
O_4786,delivered,6973,Product_20,6,delivered
O_4787,shipped,5295,Product_7,4,shipped
O_4788,pending,4727,Product_2,4,pending
O_4789,shipped,2506,Product_15,7,shipped
O_4790,pending,1226,Product_8,3,pending
O_4791,shipped,1836,Product_17,3,shipped
O_4792,pending,4288,Product_16,5,pending
O_4793,pending,8811,Product_8,3,pending
O_4794,shipped,5818,Product_16,3,shipped
O_4795,shipped,4088,Product_15,10,shipped
O_4796,shipped,8838,Product_20,3,shipped
O_4797,shipped,1051,Product_7,3,shipped
O_4798,pending,6866,Product_5,3,pending
O_4799,delivered,2274,Product_1,4,delivered
O_4800,shipped,3454,Product_4,7,shipped
O_4801,delivered,6852,Product_9,4,delivered
O_4802,shipped,4022,Product_12,1,shipped
O_4803,shipped,3563,Product_5,1,shipped
O_4804,pending,6906,Product_1,6,pending
O_4805,shipped,4686,Product_6,7,shipped
O_4806,delivered,8011,Product_10,6,delivered
O_4807,delivered,7840,Product_4,3,delivered
O_4808,delivered,9356,Product_6,4,delivered
O_4809,shipped,7038,Product_4,6,shipped
O_4810,shipped,9305,Product_19,1,shipped
O_4811,delivered,6445,Product_3,3,delivered
O_4812,pending,9262,Product_3,5,pending
O_4813,delivered,6409,Product_14,10,delivered
O_4814,pending,5311,Product_6,5,pending
O_4815,shipped,1382,Product_5,5,shipped
O_4816,pending,4667,Product_16,9,pending
O_4817,delivered,4469,Product_13,2,delivered
O_4818,pending,3437,Product_6,10,pending
O_4819,delivered,4072,Product_6,7,delivered
O_4820,shipped,3797,Product_1,9,shipped
O_4821,shipped,8107,Product_6,2,shipped
O_4822,pending,3197,Product_13,2,pending
O_4823,pending,9378,Product_14,4,pending
O_4824,delivered,2517,Product_11,10,delivered
O_4825,pending,7383,Product_12,4,pending
O_4826,pending,5948,Product_17,7,pending
O_4827,shipped,1237,Product_2,10,shipped
O_4828,shipped,6579,Product_19,5,shipped
O_4829,delivered,6873,Product_13,7,delivered
O_4830,pending,6588,Product_17,10,pending
O_4831,shipped,5826,Product_19,1,shipped
O_4832,pending,9467,Product_15,7,pending
O_4833,pending,3301,Product_6,7,pending
O_4834,shipped,6429,Product_6,8,shipped
O_4835,pending,4646,Product_19,6,pending
O_4836,shipped,6846,Product_18,8,shipped
O_4837,shipped,4476,Product_7,9,shipped
O_4838,delivered,2957,Product_2,9,delivered
O_4839,pending,4075,Product_3,3,pending
O_4840,shipped,7294,Product_10,5,shipped
O_4841,shipped,8897,Product_16,4,shipped
O_4842,pending,2280,Product_4,6,pending
O_4843,shipped,3328,Product_9,4,shipped
O_4844,delivered,1262,Product_16,6,delivered
O_4845,shipped,5017,Product_19,6,shipped
O_4846,shipped,2903,Product_12,1,shipped
O_4847,shipped,5341,Product_4,1,shipped
O_4848,shipped,7984,Product_12,6,shipped
O_4849,pending,3609,Product_1,5,pending
O_4850,pending,1816,Product_16,5,pending
O_4851,pending,6621,Product_11,9,pending
O_4852,pending,4593,Product_1,3,pending
O_4853,pending,4622,Product_3,5,pending
O_4854,delivered,6711,Product_4,1,delivered
O_4855,pending,8748,Product_18,8,pending
O_4856,shipped,6428,Product_8,4,shipped
O_4857,shipped,4201,Product_9,4,shipped
O_4858,shipped,4162,Product_7,6,shipped
O_4859,shipped,4106,Product_7,3,shipped
O_4860,delivered,6526,Product_5,6,delivered
O_4861,pending,4807,Product_17,1,pending
O_4862,pending,9588,Product_16,6,pending
O_4863,pending,7750,Product_7,10,pending
O_4864,delivered,4644,Product_14,5,delivered
O_4865,shipped,8872,Product_8,7,shipped
O_4866,delivered,6904,Product_13,10,delivered
O_4867,pending,5559,Product_6,4,pending
O_4868,delivered,5548,Product_9,9,delivered
O_4869,delivered,3726,Product_7,4,delivered
O_4870,delivered,4249,Product_4,1,delivered
O_4871,pending,3084,Product_5,4,pending
O_4872,pending,3852,Product_7,5,pending
O_4873,shipped,5920,Product_16,9,shipped
O_4874,delivered,3518,Product_15,6,delivered
O_4875,delivered,3072,Product_10,4,delivered
O_4876,delivered,7772,Product_10,4,delivered
O_4877,shipped,5268,Product_17,7,shipped
O_4878,pending,4192,Product_10,9,pending
O_4879,shipped,3453,Product_19,7,shipped
O_4880,delivered,6154,Product_11,9,delivered
O_4881,delivered,5732,Product_8,8,delivered
O_4882,shipped,3710,Product_3,2,shipped
O_4883,delivered,3006,Product_20,5,delivered
O_4884,delivered,8796,Product_17,6,delivered
O_4885,delivered,7177,Product_4,8,delivered
O_4886,shipped,4518,Product_16,2,shipped
O_4887,delivered,4451,Product_12,2,delivered
O_4888,delivered,3809,Product_1,1,delivered
O_4889,delivered,8365,Product_19,2,delivered
O_4890,pending,2885,Product_2,9,pending
O_4891,pending,8517,Product_12,7,pending
O_4892,shipped,5230,Product_14,8,shipped
O_4893,shipped,5374,Product_7,3,shipped
O_4894,shipped,6381,Product_12,1,shipped
O_4895,pending,3766,Product_8,6,pending
O_4896,pending,7585,Product_18,5,pending
O_4897,delivered,1194,Product_18,6,delivered
O_4898,pending,9439,Product_18,7,pending
O_4899,delivered,6845,Product_18,6,delivered
O_4900,shipped,2478,Product_9,8,shipped
O_4901,pending,8391,Product_17,8,pending
O_4902,pending,2872,Product_3,6,pending
O_4903,pending,5253,Product_13,1,pending
O_4904,pending,4775,Product_17,2,pending
O_4905,shipped,9044,Product_3,8,shipped
O_4906,pending,5951,Product_7,3,pending
O_4907,pending,7984,Product_17,10,pending
O_4908,shipped,5412,Product_18,3,shipped
O_4909,shipped,7460,Product_3,8,shipped
O_4910,delivered,4891,Product_13,5,delivered
O_4911,pending,9132,Product_15,10,pending
O_4912,pending,3077,Product_4,6,pending
O_4913,delivered,5288,Product_5,4,delivered
O_4914,pending,2506,Product_18,3,pending
O_4915,pending,5982,Product_16,6,pending
O_4916,pending,1052,Product_7,6,pending
O_4917,shipped,4431,Product_5,2,shipped
O_4918,pending,8524,Product_15,6,pending
O_4919,shipped,6397,Product_11,8,shipped
O_4920,shipped,5710,Product_12,10,shipped
O_4921,pending,7813,Product_13,5,pending
O_4922,pending,3400,Product_11,6,pending
O_4923,delivered,2534,Product_14,5,delivered
O_4924,delivered,6310,Product_16,10,delivered
O_4925,shipped,3114,Product_1,9,shipped
O_4926,delivered,3494,Product_8,8,delivered
O_4927,pending,6562,Product_2,7,pending
O_4928,pending,7845,Product_10,7,pending
O_4929,shipped,9815,Product_5,1,shipped
O_4930,pending,5603,Product_19,7,pending
O_4931,pending,8449,Product_3,5,pending
O_4932,pending,9762,Product_18,1,pending
O_4933,shipped,6718,Product_14,10,shipped
O_4934,pending,4702,Product_13,10,pending
O_4935,shipped,7248,Product_19,6,shipped
O_4936,pending,2445,Product_8,5,pending
O_4937,shipped,6316,Product_3,8,shipped
O_4938,delivered,3796,Product_12,6,delivered
O_4939,delivered,5554,Product_5,1,delivered
O_4940,pending,3705,Product_9,2,pending
O_4941,pending,6747,Product_9,2,pending
O_4942,pending,2276,Product_3,3,pending
O_4943,pending,5723,Product_13,8,pending
O_4944,shipped,9229,Product_2,1,shipped
O_4945,pending,6001,Product_14,9,pending
O_4946,delivered,2289,Product_20,2,delivered
O_4947,pending,2865,Product_8,7,pending
O_4948,shipped,8943,Product_15,5,shipped
O_4949,pending,8518,Product_6,5,pending
O_4950,delivered,2280,Product_11,5,delivered
O_4951,shipped,8647,Product_8,2,shipped
O_4952,delivered,5933,Product_8,9,delivered
O_4953,pending,1766,Product_10,1,pending
O_4954,shipped,4831,Product_9,1,shipped
O_4955,shipped,1501,Product_15,6,shipped
O_4956,shipped,4966,Product_9,7,shipped
O_4957,shipped,6032,Product_7,6,shipped
O_4958,pending,3653,Product_3,10,pending
O_4959,delivered,9568,Product_1,4,delivered
O_4960,shipped,3862,Product_11,6,shipped
O_4961,pending,3408,Product_20,6,pending
O_4962,pending,4679,Product_7,8,pending
O_4963,delivered,8492,Product_19,1,delivered
O_4964,delivered,8717,Product_15,4,delivered
O_4965,pending,5953,Product_18,8,pending
O_4966,pending,1305,Product_14,7,pending
O_4967,pending,3483,Product_19,5,pending
O_4968,shipped,3610,Product_15,10,shipped
O_4969,pending,3884,Product_15,4,pending
O_4970,shipped,4317,Product_4,9,shipped
O_4971,delivered,9826,Product_3,8,delivered
O_4972,shipped,1550,Product_2,9,shipped
O_4973,shipped,6705,Product_7,4,shipped
O_4974,delivered,2926,Product_11,4,delivered
O_4975,shipped,6261,Product_14,7,shipped
O_4976,delivered,2330,Product_13,7,delivered
O_4977,pending,2738,Product_15,3,pending
O_4978,delivered,5943,Product_3,5,delivered
O_4979,delivered,5776,Product_1,4,delivered
O_4980,delivered,3465,Product_13,2,delivered
O_4981,shipped,1259,Product_13,9,shipped
O_4982,delivered,9318,Product_19,5,delivered
O_4983,delivered,9270,Product_20,4,delivered
O_4984,shipped,3220,Product_7,2,shipped
O_4985,delivered,8946,Product_2,10,delivered
O_4986,pending,8869,Product_3,3,pending
O_4987,delivered,3147,Product_15,2,delivered
O_4988,shipped,9346,Product_2,2,shipped
O_4989,shipped,3527,Product_1,3,shipped
O_4990,shipped,2149,Product_18,1,shipped
O_4991,shipped,7143,Product_20,1,shipped
O_4992,pending,1002,Product_15,8,pending
O_4993,delivered,6024,Product_10,6,delivered
O_4994,shipped,3566,Product_13,10,shipped
O_4995,pending,6482,Product_17,6,pending
O_4996,shipped,4051,Product_17,8,shipped
O_4997,pending,7889,Product_1,1,pending
O_4998,delivered,5878,Product_15,2,delivered
O_4999,shipped,7154,Product_7,9,shipped
O_5000,shipped,1162,Product_15,3,shipped
O_5001,pending,1665,Product_1,6,pending
O_5002,shipped,8741,Product_9,3,shipped
O_5003,pending,4039,Product_2,4,pending
O_5004,pending,5656,Product_8,4,pending
O_5005,shipped,6816,Product_3,4,shipped
O_5006,shipped,9284,Product_3,9,shipped
O_5007,delivered,1539,Product_10,10,delivered
O_5008,shipped,8213,Product_13,10,shipped
O_5009,pending,5317,Product_3,7,pending
O_5010,pending,4183,Product_18,4,pending
O_5011,shipped,7697,Product_7,3,shipped
O_5012,pending,4387,Product_6,8,pending
O_5013,shipped,6497,Product_4,9,shipped
O_5014,delivered,4599,Product_5,8,delivered
O_5015,pending,3458,Product_1,3,pending
O_5016,pending,7310,Product_6,3,pending
O_5017,shipped,7127,Product_18,9,shipped
O_5018,shipped,3992,Product_4,1,shipped
O_5019,shipped,8848,Product_6,8,shipped
O_5020,delivered,8259,Product_6,9,delivered
O_5021,pending,4597,Product_10,10,pending
O_5022,pending,7523,Product_9,4,pending
O_5023,pending,1917,Product_12,3,pending
O_5024,shipped,3659,Product_11,3,shipped
O_5025,pending,8643,Product_2,7,pending
O_5026,pending,7429,Product_6,5,pending
O_5027,pending,6226,Product_15,10,pending
O_5028,shipped,2079,Product_18,8,shipped
O_5029,shipped,8722,Product_12,1,shipped
O_5030,shipped,9654,Product_3,7,shipped
O_5031,pending,9073,Product_9,6,pending
O_5032,pending,8340,Product_13,2,pending
O_5033,delivered,6342,Product_8,8,delivered
O_5034,delivered,3280,Product_5,9,delivered
O_5035,pending,9725,Product_9,4,pending
O_5036,pending,6736,Product_13,6,pending
O_5037,pending,9488,Product_8,10,pending
O_5038,pending,6639,Product_5,10,pending
O_5039,shipped,4205,Product_15,3,shipped
O_5040,shipped,7211,Product_1,7,shipped
O_5041,delivered,5462,Product_10,9,delivered
O_5042,shipped,8994,Product_19,3,shipped
O_5043,shipped,5041,Product_17,8,shipped
O_5044,pending,9953,Product_11,10,pending
O_5045,pending,6040,Product_9,3,pending
O_5046,pending,3923,Product_5,1,pending
O_5047,pending,5641,Product_14,10,pending
O_5048,delivered,4858,Product_18,10,delivered
O_5049,shipped,3476,Product_7,3,shipped
O_5050,shipped,7023,Product_4,8,shipped
O_5051,delivered,2063,Product_9,2,delivered
O_5052,delivered,8401,Product_9,10,delivered
O_5053,pending,7635,Product_11,3,pending
O_5054,delivered,3456,Product_7,10,delivered
O_5055,delivered,7915,Product_12,7,delivered
O_5056,delivered,9585,Product_4,10,delivered
O_5057,pending,6237,Product_6,2,pending
O_5058,pending,6988,Product_20,5,pending
O_5059,delivered,6506,Product_18,6,delivered
O_5060,pending,9851,Product_7,2,pending
O_5061,delivered,5381,Product_4,2,delivered
O_5062,pending,4689,Product_1,5,pending
O_5063,pending,5710,Product_13,2,pending
O_5064,pending,1404,Product_9,2,pending
O_5065,shipped,4608,Product_16,4,shipped
O_5066,shipped,1581,Product_3,10,shipped
O_5067,pending,3784,Product_11,6,pending
O_5068,delivered,1714,Product_7,9,delivered
O_5069,shipped,8596,Product_10,2,shipped
O_5070,delivered,2015,Product_1,1,delivered
O_5071,shipped,3064,Product_14,4,shipped
O_5072,shipped,4711,Product_9,1,shipped
O_5073,shipped,5151,Product_13,9,shipped
O_5074,pending,7703,Product_3,10,pending
O_5075,shipped,4395,Product_10,8,shipped
O_5076,shipped,2259,Product_15,10,shipped
O_5077,shipped,3695,Product_16,5,shipped
O_5078,shipped,5403,Product_2,2,shipped
O_5079,delivered,9976,Product_18,3,delivered
O_5080,delivered,6079,Product_12,1,delivered
O_5081,shipped,9290,Product_1,8,shipped
O_5082,pending,5064,Product_8,5,pending
O_5083,pending,3997,Product_17,9,pending
O_5084,delivered,5801,Product_10,9,delivered
O_5085,delivered,4353,Product_8,2,delivered
O_5086,shipped,1329,Product_9,3,shipped
O_5087,shipped,5386,Product_10,7,shipped
O_5088,pending,8675,Product_15,2,pending
O_5089,pending,3807,Product_13,9,pending
O_5090,delivered,8442,Product_4,1,delivered
O_5091,delivered,1323,Product_12,2,delivered
O_5092,delivered,2932,Product_5,2,delivered
O_5093,delivered,2057,Product_4,8,delivered
O_5094,shipped,9815,Product_13,1,shipped
O_5095,delivered,2618,Product_17,9,delivered
O_5096,shipped,2434,Product_7,8,shipped
O_5097,shipped,6255,Product_20,7,shipped
O_5098,pending,7409,Product_12,5,pending
O_5099,delivered,1604,Product_15,2,delivered
O_5100,pending,5689,Product_15,9,pending
O_5101,delivered,2380,Product_1,2,delivered
O_5102,pending,4105,Product_17,6,pending
O_5103,shipped,8753,Product_9,7,shipped
O_5104,shipped,5394,Product_2,1,shipped
O_5105,delivered,6444,Product_11,10,delivered
O_5106,shipped,2742,Product_7,5,shipped
O_5107,pending,1043,Product_3,10,pending
O_5108,shipped,7275,Product_17,9,shipped
O_5109,shipped,9135,Product_2,4,shipped
O_5110,shipped,5674,Product_13,1,shipped
O_5111,delivered,5672,Product_20,8,delivered
O_5112,pending,6634,Product_8,4,pending
O_5113,shipped,8695,Product_2,8,shipped
O_5114,delivered,6319,Product_14,7,delivered
O_5115,delivered,1079,Product_17,7,delivered
O_5116,shipped,1292,Product_18,8,shipped
O_5117,shipped,4182,Product_19,5,shipped
O_5118,pending,9080,Product_15,5,pending
O_5119,delivered,4031,Product_16,4,delivered
O_5120,pending,5806,Product_4,4,pending
O_5121,shipped,7340,Product_10,8,shipped
O_5122,delivered,1629,Product_15,1,delivered
O_5123,shipped,4009,Product_13,1,shipped
O_5124,shipped,9435,Product_19,5,shipped
O_5125,delivered,5249,Product_4,10,delivered
O_5126,delivered,6780,Product_3,4,delivered
O_5127,delivered,3856,Product_9,9,delivered
O_5128,shipped,9511,Product_12,1,shipped
O_5129,delivered,6801,Product_8,5,delivered
O_5130,pending,7241,Product_16,4,pending
O_5131,pending,9145,Product_3,1,pending
O_5132,delivered,2471,Product_20,2,delivered
O_5133,delivered,8522,Product_15,10,delivered
O_5134,shipped,2114,Product_9,3,shipped
O_5135,delivered,1825,Product_1,4,delivered
O_5136,shipped,7533,Product_15,8,shipped
O_5137,pending,2064,Product_4,3,pending
O_5138,shipped,8001,Product_10,8,shipped
O_5139,delivered,5790,Product_10,6,delivered
O_5140,shipped,7950,Product_8,10,shipped
O_5141,pending,5759,Product_8,5,pending
O_5142,shipped,3592,Product_12,4,shipped
O_5143,pending,7522,Product_18,9,pending
O_5144,shipped,9374,Product_19,2,shipped
O_5145,shipped,8555,Product_17,6,shipped
O_5146,pending,5683,Product_8,1,pending
O_5147,delivered,2691,Product_13,5,delivered
O_5148,pending,4457,Product_12,5,pending
O_5149,delivered,6294,Product_14,9,delivered
O_5150,shipped,9348,Product_8,7,shipped
O_5151,pending,1772,Product_2,1,pending
O_5152,delivered,9117,Product_10,2,delivered
O_5153,pending,1870,Product_3,1,pending
O_5154,shipped,9401,Product_13,3,shipped
O_5155,shipped,1418,Product_3,1,shipped
O_5156,shipped,6622,Product_11,7,shipped
O_5157,delivered,7183,Product_12,5,delivered
O_5158,delivered,8233,Product_1,2,delivered
O_5159,shipped,3601,Product_2,5,shipped
O_5160,delivered,6878,Product_2,7,delivered
O_5161,pending,6390,Product_8,9,pending
O_5162,shipped,4855,Product_10,9,shipped
O_5163,delivered,3905,Product_17,3,delivered
O_5164,pending,3196,Product_7,10,pending
O_5165,delivered,9836,Product_4,3,delivered
O_5166,shipped,6955,Product_19,10,shipped
O_5167,pending,4445,Product_6,7,pending
O_5168,pending,2750,Product_9,3,pending
O_5169,delivered,8978,Product_12,7,delivered
O_5170,shipped,7329,Product_6,4,shipped
O_5171,shipped,3156,Product_6,5,shipped
O_5172,shipped,9206,Product_2,5,shipped
O_5173,pending,6828,Product_18,8,pending
O_5174,pending,9189,Product_4,6,pending
O_5175,pending,1111,Product_11,7,pending
O_5176,shipped,5490,Product_10,5,shipped
O_5177,shipped,5879,Product_20,3,shipped
O_5178,shipped,9046,Product_13,4,shipped
O_5179,pending,6254,Product_14,8,pending
O_5180,shipped,3260,Product_9,3,shipped
O_5181,pending,6360,Product_1,5,pending
O_5182,delivered,2510,Product_2,1,delivered
O_5183,pending,4233,Product_4,5,pending
O_5184,pending,9106,Product_18,10,pending
O_5185,delivered,5415,Product_15,1,delivered
O_5186,pending,7391,Product_11,4,pending
O_5187,shipped,7977,Product_5,6,shipped
O_5188,delivered,9584,Product_8,3,delivered
O_5189,pending,7210,Product_17,10,pending
O_5190,delivered,9060,Product_17,6,delivered
O_5191,pending,1585,Product_19,2,pending
O_5192,delivered,8637,Product_3,8,delivered
O_5193,pending,5950,Product_15,9,pending
O_5194,shipped,4656,Product_1,5,shipped
O_5195,shipped,9922,Product_1,1,shipped
O_5196,shipped,4503,Product_3,2,shipped
O_5197,delivered,3436,Product_2,9,delivered
O_5198,delivered,7894,Product_14,5,delivered
O_5199,shipped,6338,Product_2,1,shipped
O_5200,delivered,3891,Product_12,2,delivered
O_5201,delivered,4123,Product_13,9,delivered
O_5202,delivered,1488,Product_9,5,delivered
O_5203,delivered,9946,Product_2,1,delivered
O_5204,pending,1938,Product_12,1,pending
O_5205,delivered,2951,Product_20,3,delivered
O_5206,delivered,7321,Product_17,7,delivered
O_5207,pending,4030,Product_10,10,pending
O_5208,shipped,2442,Product_14,8,shipped
O_5209,pending,2651,Product_18,8,pending
O_5210,pending,8160,Product_5,1,pending
O_5211,pending,5443,Product_4,1,pending
O_5212,shipped,5374,Product_2,6,shipped
O_5213,shipped,6090,Product_3,8,shipped
O_5214,pending,4640,Product_18,4,pending
O_5215,delivered,7765,Product_16,2,delivered
O_5216,shipped,5998,Product_18,6,shipped
O_5217,pending,2243,Product_20,7,pending
O_5218,delivered,1848,Product_1,5,delivered
O_5219,pending,8087,Product_11,8,pending
O_5220,delivered,9213,Product_11,10,delivered
O_5221,shipped,6281,Product_16,7,shipped
O_5222,shipped,2608,Product_18,6,shipped
O_5223,shipped,4371,Product_1,6,shipped
O_5224,delivered,8858,Product_14,10,delivered
O_5225,delivered,8501,Product_3,10,delivered
O_5226,shipped,9519,Product_3,9,shipped
O_5227,pending,5684,Product_16,3,pending
O_5228,shipped,2990,Product_2,10,shipped
O_5229,shipped,6378,Product_5,4,shipped
O_5230,delivered,8206,Product_19,8,delivered
O_5231,pending,3438,Product_8,1,pending
O_5232,shipped,7258,Product_2,8,shipped
O_5233,delivered,4112,Product_2,4,delivered
O_5234,shipped,6031,Product_16,4,shipped
O_5235,shipped,1053,Product_20,1,shipped
O_5236,delivered,3543,Product_2,10,delivered
O_5237,delivered,8169,Product_7,4,delivered
O_5238,shipped,5376,Product_11,2,shipped
O_5239,pending,8348,Product_19,4,pending
O_5240,shipped,9238,Product_5,8,shipped
O_5241,pending,9334,Product_11,8,pending
O_5242,delivered,8577,Product_6,10,delivered
O_5243,shipped,8633,Product_18,8,shipped
O_5244,pending,6333,Product_14,8,pending
O_5245,shipped,9121,Product_5,6,shipped
O_5246,delivered,4781,Product_20,3,delivered
O_5247,shipped,2201,Product_17,10,shipped
O_5248,shipped,9083,Product_17,8,shipped
O_5249,shipped,4301,Product_14,5,shipped
O_5250,delivered,8376,Product_13,10,delivered
O_5251,pending,6776,Product_9,6,pending
O_5252,delivered,7852,Product_12,4,delivered
O_5253,pending,3750,Product_10,10,pending
O_5254,pending,9888,Product_1,10,pending
O_5255,pending,8467,Product_12,1,pending
O_5256,delivered,1255,Product_6,8,delivered
O_5257,shipped,9839,Product_1,7,shipped
O_5258,pending,2518,Product_2,5,pending
